Run,Step,AgentID,Energy-Level,extNeighbor_energy,extNeighbor_consumption,Common-Pool-Levels,agent0_consumptionTarget,agent0_delta_i,agent0_delta_e,agent0_delta_o,agent0_agreement
0,13,96,49.0266959733624,0.0,0.0,517.0832847684281,1.0,0.0,0.0,0.0,0.7587309848322151
0,13,33,17.940388225235658,0.0,0.0,516.0832847684281,1.0,0.0,0.0,0.0,0.7101433142001342
0,13,87,52.558311275701406,0.0,0.0,515.0832847684281,1.0,0.0,0.0,0.0,0.7965469467344831
0,13,89,49.95757374043465,0.0,0.0,514.0832847684281,1.0,0.0,0.0,0.0,0.5382837436206367
0,13,38,43.53753289725874,0.0,0.0,513.0832847684281,1.0,0.0,0.0,0.0,0.8760882061426966
0,13,61,58.787510404774146,0.0,0.0,512.0832847684281,1.0,0.0,0.0,0.0,0.6960630579526911
0,13,57,45.98707609787021,0.0,0.0,511.08328476842814,1.0,0.0,0.0,0.0,0.7336184728933118
0,13,27,43.928932980912634,0.0,0.0,510.08328476842814,1.0,0.0,0.0,0.0,0.9107006741858003
0,13,83,27.545055440697155,0.0,0.0,509.08328476842814,1.0,0.0,0.0,0.0,0.8561641129164306
0,13,12,36.3714826660855,0.0,0.0,508.08328476842814,1.0,0.0,0.0,0.0,0.8091232300016225
0,13,47,76.11812722412944,0.0,0.0,507.08328476842814,1.0,0.0,0.0,0.0,0.6439988200862695
0,13,92,56.15895088464777,0.0,0.0,506.08328476842814,1.0,0.0,0.0,0.0,0.7787874049198891
0,13,10,64.3055797977031,0.0,0.0,505.08328476842814,1.0,0.0,0.0,0.0,0.916448311671415
0,13,62,39.44837911548679,0.0,0.0,504.08328476842814,1.0,0.0,0.0,0.0,0.7484593220926861
0,13,1,37.764872286781774,0.0,0.0,503.08328476842814,1.0,0.0,0.0,0.0,0.9530431675200361
0,13,7,40.681253780543955,0.0,0.0,502.08328476842814,1.0,0.0,0.0,0.0,0.9613157141750839
0,13,59,61.26435109223246,0.0,0.0,501.08328476842814,1.0,0.0,0.0,0.0,0.5413395591107171
0,13,36,80.42198322614065,0.0,0.0,500.08328476842814,1.0,0.0,0.0,0.0,0.8345516610528526
0,13,18,90.0,0.0,0.0,499.08328476842814,1.0,0.0,0.0,0.0,0.7599285484367673
0,13,26,11.175272282545869,0.0,0.0,498.08328476842814,1.0,0.0,0.0,0.0,0.7744991537791283
0,13,78,43.90563364244018,0.0,0.0,497.08328476842814,1.0,0.0,0.0,0.0,0.7652557703023801
0,13,63,72.24122364490908,0.0,0.0,496.08328476842814,1.0,0.0,0.0,0.0,0.5
0,13,53,73.33523375545334,0.0,0.0,495.08328476842814,1.0,0.0,0.0,0.0,0.7757331070269444
0,13,30,80.55810610418037,0.0,0.0,494.08328476842814,1.0,0.0,0.0,0.0,0.5919934133090413
0,13,44,76.32714609066423,0.0,0.0,493.08328476842814,1.0,0.0,0.0,0.0,0.6561731566307983
0,13,81,25.2919634767616,0.0,0.0,492.08328476842814,1.0,0.0,0.0,0.0,0.58001245401568
0,13,13,65.07532794401408,0.0,0.0,491.08328476842814,1.0,0.0,0.0,0.0,0.6609511686768342
0,13,84,40.79105908702958,0.0,0.0,490.08328476842814,1.0,0.0,0.0,0.0,0.7335484759406427
0,13,43,31.830370726194946,0.0,0.0,489.08328476842814,1.0,0.0,0.0,0.0,0.7821749901004603
0,13,19,43.19069892889579,0.0,0.0,488.08328476842814,1.0,0.0,0.0,0.0,0.7776254112097185
0,13,39,54.422420869381675,0.0,0.0,487.08328476842814,1.0,0.0,0.0,0.0,0.9256049465303146
0,13,58,10.0,0.0,0.0,486.08328476842814,1.0,0.0,0.0,0.0,0.6549767436484908
0,13,65,39.157582681119116,0.0,0.0,485.08328476842814,1.0,0.0,0.0,0.0,0.645791897423448
0,13,93,72.01471658922574,0.0,0.0,484.08328476842814,1.0,0.0,0.0,0.0,0.9537747625429659
0,13,95,38.35138308564902,0.0,0.0,483.08328476842814,1.0,0.0,0.0,0.0,0.6669638853927522
0,13,32,69.67406878366378,0.0,0.0,482.08328476842814,1.0,0.0,0.0,0.0,0.7063881944965972
0,13,88,90.0,0.0,0.0,481.08328476842814,1.0,0.0,0.0,0.0,0.7633605500400907
0,13,70,53.55509821907947,0.0,0.0,480.08328476842814,1.0,0.0,0.0,0.0,0.8563746764539932
0,13,35,41.72815713614555,0.0,0.0,479.08328476842814,1.0,0.0,0.0,0.0,0.5137829112945008
0,13,80,54.17605872712238,0.0,0.0,478.08328476842814,1.0,0.0,0.0,0.0,0.987481619710251
0,13,0,58.00314377532973,0.0,0.0,477.08328476842814,1.0,0.0,0.0,0.0,0.9705065449595045
0,13,98,82.7520690819008,0.0,0.0,476.08328476842814,1.0,0.0,0.0,0.0,0.8092146284894841
0,13,24,34.59933126362368,0.0,0.0,475.08328476842814,1.0,0.0,0.0,0.0,0.9161515179930049
0,13,55,47.96432065443496,0.0,0.0,474.08328476842814,1.0,0.0,0.0,0.0,0.547033611227526
0,13,25,70.5378054746927,0.0,0.0,473.08328476842814,1.0,0.0,0.0,0.0,0.7785341361101974
0,13,73,90.0,0.0,0.0,472.08328476842814,1.0,0.0,0.0,0.0,0.8221016249743505
0,13,31,43.332627390590595,0.0,0.0,471.08328476842814,1.0,0.0,0.0,0.0,0.6981553541964015
0,13,6,64.58007747767014,0.0,0.0,470.08328476842814,1.0,0.0,0.0,0.0,0.7110270428066023
0,13,40,47.477271777273884,0.0,0.0,469.08328476842814,1.0,0.0,0.0,0.0,0.6740565361332267
0,13,17,12.907439272565398,0.0,0.0,468.08328476842814,1.0,0.0,0.0,0.0,0.7845332415388724
0,13,21,47.776076403537,0.0,0.0,467.08328476842814,1.0,0.0,0.0,0.0,0.7435044610896909
0,13,46,74.62391530598515,0.0,0.0,466.08328476842814,1.0,0.0,0.0,0.0,0.823109481608127
0,13,49,33.58288626846735,0.0,0.0,465.08328476842814,1.0,0.0,0.0,0.0,0.6196051176134582
0,13,41,52.09696072767456,0.0,0.0,464.08328476842814,1.0,0.0,0.0,0.0,0.716160964854364
0,13,29,64.12064114408724,0.0,0.0,463.08328476842814,1.0,0.0,0.0,0.0,0.6978147367651176
0,13,34,35.05363697230832,0.0,0.0,462.08328476842814,1.0,0.0,0.0,0.0,0.7804793867892791
0,13,74,37.26653225310048,0.0,0.0,461.08328476842814,1.0,0.0,0.0,0.0,0.8260431869095188
0,13,75,52.253880351880156,0.0,0.0,460.08328476842814,1.0,0.0,0.0,0.0,0.6613122285980988
0,13,97,41.40803174565018,0.0,0.0,459.08328476842814,1.0,0.0,0.0,0.0,0.5311015317280332
0,13,85,90.0,0.0,0.0,458.08328476842814,1.0,0.0,0.0,0.0,0.7721063500368142
0,13,16,19.430531167971314,0.0,0.0,457.08328476842814,1.0,0.0,0.0,0.0,0.7659935848136168
0,13,14,51.58372037446012,0.0,0.0,456.08328476842814,1.0,0.0,0.0,0.0,0.9439173860722528
0,13,68,53.99887230922803,0.0,0.0,455.08328476842814,1.0,0.0,0.0,0.0,0.6319404567849719
0,13,56,61.873162810139156,0.0,0.0,454.08328476842814,1.0,0.0,0.0,0.0,0.6202946021594633
0,13,99,90.0,0.0,0.0,453.08328476842814,1.0,0.0,0.0,0.0,0.7322051436200978
0,13,2,48.87466338688103,0.0,0.0,452.08328476842814,1.0,0.0,0.0,0.0,0.6979052707847265
0,13,67,52.883845879700246,0.0,0.0,451.08328476842814,1.0,0.0,0.0,0.0,0.8910652641319043
0,13,64,10.347450906299223,0.0,0.0,450.08328476842814,1.0,0.0,0.0,0.0,0.8875403697452389
0,13,72,36.408810343756656,0.0,0.0,449.08328476842814,1.0,0.0,0.0,0.0,0.7898181900202604
0,13,91,28.80120520954972,0.0,0.0,448.08328476842814,1.0,0.0,0.0,0.0,0.6742348720849799
0,13,71,26.12143838281657,0.0,0.0,447.08328476842814,1.0,0.0,0.0,0.0,0.696174607157385
0,13,20,53.91730017980399,0.0,0.0,446.08328476842814,1.0,0.0,0.0,0.0,0.8604866347442413
0,13,23,50.516261807328796,0.0,0.0,445.08328476842814,1.0,0.0,0.0,0.0,0.8333735119222194
0,13,28,83.38240078616765,0.0,0.0,444.08328476842814,1.0,0.0,0.0,0.0,0.8057915484877716
0,13,48,28.731983793677948,0.0,0.0,443.08328476842814,1.0,0.0,0.0,0.0,0.6257960819581057
0,13,54,28.380019132075788,0.0,0.0,442.08328476842814,1.0,0.0,0.0,0.0,0.5184736632720929
0,13,11,44.27854055884575,0.0,0.0,441.08328476842814,1.0,0.0,0.0,0.0,0.9686818390452749
0,13,90,45.449521300318,0.0,0.0,440.08328476842814,1.0,0.0,0.0,0.0,0.7219391660283212
0,13,9,44.20911994677712,0.0,0.0,439.08328476842814,1.0,0.0,0.0,0.0,0.7501385690299669
0,13,15,56.78569401909069,0.0,0.0,438.08328476842814,1.0,0.0,0.0,0.0,0.710958941607081
0,13,76,38.84739096117172,0.0,0.0,437.08328476842814,1.0,0.0,0.0,0.0,0.8675376622181581
0,13,66,28.294271969981146,0.0,0.0,436.08328476842814,1.0,0.0,0.0,0.0,0.9269517910984861
0,13,42,47.23471402997268,0.0,0.0,435.08328476842814,1.0,0.0,0.0,0.0,0.8120892673655665
0,13,94,80.42366688177097,0.0,0.0,434.08328476842814,1.0,0.0,0.0,0.0,0.8429316554115802
0,13,79,51.38777213809394,0.0,0.0,433.08328476842814,1.0,0.0,0.0,0.0,0.5
0,14,38,43.53753289725874,0.0,0.0,505.73993073521314,1.0,0.0,0.0,0.0,0.8760882061426966
0,14,24,34.59933126362368,0.0,0.0,504.73993073521314,1.0,0.0,0.0,0.0,0.9161515179930049
0,14,88,90.0,0.0,0.0,503.73993073521314,1.0,0.0,0.0,0.0,0.7633605500400907
0,14,92,56.15895088464777,0.0,0.0,502.73993073521314,1.0,0.0,0.0,0.0,0.7787874049198891
0,14,14,51.58372037446012,0.0,0.0,501.73993073521314,1.0,0.0,0.0,0.0,0.9439173860722528
0,14,42,47.23471402997268,0.0,0.0,500.73993073521314,1.0,0.0,0.0,0.0,0.8120892673655665
0,14,8,71.82565431158218,0.0,0.0,499.73993073521314,1.0,0.0,0.0,0.0,0.7614005915533769
0,14,79,51.38777213809394,0.0,0.0,498.73993073521314,1.0,0.0,0.0,0.0,0.5
0,14,84,40.79105908702958,0.0,0.0,497.73993073521314,1.0,0.0,0.0,0.0,0.7335484759406427
0,14,31,43.332627390590595,0.0,0.0,496.73993073521314,1.0,0.0,0.0,0.0,0.6981553541964015
0,14,47,76.11812722412944,0.0,0.0,495.73993073521314,1.0,0.0,0.0,0.0,0.6439988200862695
0,14,1,37.764872286781774,0.0,0.0,494.73993073521314,1.0,0.0,0.0,0.0,0.9530431675200361
0,14,49,33.58288626846735,0.0,0.0,493.73993073521314,1.0,0.0,0.0,0.0,0.6196051176134582
0,14,86,37.89163162633084,0.0,0.0,492.73993073521314,1.0,0.0,0.0,0.0,0.675464281724266
0,14,44,76.32714609066423,0.0,0.0,491.73993073521314,1.0,0.0,0.0,0.0,0.6561731566307983
0,14,77,63.23062930021349,0.0,0.0,490.73993073521314,1.0,0.0,0.0,0.0,0.7780556066817149
0,14,43,31.830370726194946,0.0,0.0,489.73993073521314,1.0,0.0,0.0,0.0,0.7821749901004603
0,14,97,41.40803174565018,0.0,0.0,488.73993073521314,1.0,0.0,0.0,0.0,0.5311015317280332
0,14,12,36.3714826660855,0.0,0.0,487.73993073521314,1.0,0.0,0.0,0.0,0.8091232300016225
0,14,28,83.38240078616765,0.0,0.0,486.73993073521314,1.0,0.0,0.0,0.0,0.8057915484877716
0,14,36,80.42198322614065,0.0,0.0,485.73993073521314,1.0,0.0,0.0,0.0,0.8345516610528526
0,14,59,61.26435109223246,0.0,0.0,484.73993073521314,1.0,0.0,0.0,0.0,0.5413395591107171
0,14,16,19.430531167971314,0.0,0.0,483.73993073521314,1.0,0.0,0.0,0.0,0.7659935848136168
0,14,73,90.0,0.0,0.0,482.73993073521314,1.0,0.0,0.0,0.0,0.8221016249743505
0,14,71,26.12143838281657,0.0,0.0,481.73993073521314,1.0,0.0,0.0,0.0,0.696174607157385
0,14,46,74.62391530598515,0.0,0.0,480.73993073521314,1.0,0.0,0.0,0.0,0.823109481608127
0,14,45,55.206433168770616,0.0,0.0,479.73993073521314,1.0,0.0,0.0,0.0,0.7532968463794333
0,14,39,54.422420869381675,0.0,0.0,478.73993073521314,1.0,0.0,0.0,0.0,0.9256049465303146
0,14,19,43.19069892889579,0.0,0.0,477.73993073521314,1.0,0.0,0.0,0.0,0.7776254112097185
0,14,78,43.90563364244018,0.0,0.0,476.73993073521314,1.0,0.0,0.0,0.0,0.7652557703023801
0,14,4,59.99902690673618,0.0,0.0,475.73993073521314,1.0,0.0,0.0,0.0,0.7563202127310386
0,14,25,70.5378054746927,0.0,0.0,474.73993073521314,1.0,0.0,0.0,0.0,0.7785341361101974
0,14,64,10.347450906299223,0.0,0.0,473.73993073521314,1.0,0.0,0.0,0.0,0.8875403697452389
0,14,82,22.857057144901844,0.0,0.0,472.73993073521314,1.0,0.0,0.0,0.0,0.8550813018734709
0,14,15,56.78569401909069,0.0,0.0,471.73993073521314,1.0,0.0,0.0,0.0,0.710958941607081
0,14,40,47.477271777273884,0.0,0.0,470.73993073521314,1.0,0.0,0.0,0.0,0.6740565361332267
0,14,75,52.253880351880156,0.0,0.0,469.73993073521314,1.0,0.0,0.0,0.0,0.6613122285980988
0,14,11,44.27854055884575,0.0,0.0,468.73993073521314,1.0,0.0,0.0,0.0,0.9686818390452749
0,14,76,38.84739096117172,0.0,0.0,467.73993073521314,1.0,0.0,0.0,0.0,0.8675376622181581
0,14,2,48.87466338688103,0.0,0.0,466.73993073521314,1.0,0.0,0.0,0.0,0.6979052707847265
0,14,70,53.55509821907947,0.0,0.0,465.73993073521314,1.0,0.0,0.0,0.0,0.8563746764539932
0,14,23,50.516261807328796,0.0,0.0,464.73993073521314,1.0,0.0,0.0,0.0,0.8333735119222194
0,14,7,40.681253780543955,0.0,0.0,463.73993073521314,1.0,0.0,0.0,0.0,0.9613157141750839
0,14,53,73.33523375545334,0.0,0.0,462.73993073521314,1.0,0.0,0.0,0.0,0.7757331070269444
0,14,9,44.20911994677712,0.0,0.0,461.73993073521314,1.0,0.0,0.0,0.0,0.7501385690299669
0,14,37,63.48616124168068,0.0,0.0,460.73993073521314,1.0,0.0,0.0,0.0,0.7431920492572498
0,14,80,54.17605872712238,0.0,0.0,459.73993073521314,1.0,0.0,0.0,0.0,0.987481619710251
0,14,51,52.24256071765384,0.0,0.0,458.73993073521314,1.0,0.0,0.0,0.0,0.7136871056243327
0,14,93,72.01471658922574,0.0,0.0,457.73993073521314,1.0,0.0,0.0,0.0,0.9537747625429659
0,14,27,43.928932980912634,0.0,0.0,456.73993073521314,1.0,0.0,0.0,0.0,0.9107006741858003
0,14,48,28.731983793677948,0.0,0.0,455.73993073521314,1.0,0.0,0.0,0.0,0.6257960819581057
0,14,69,37.92916081628893,0.0,0.0,454.73993073521314,1.0,0.0,0.0,0.0,0.8644383838902241
0,14,57,45.98707609787021,0.0,0.0,453.73993073521314,1.0,0.0,0.0,0.0,0.7336184728933118
0,14,33,17.940388225235658,0.0,0.0,452.73993073521314,1.0,0.0,0.0,0.0,0.7101433142001342
0,14,95,38.35138308564902,0.0,0.0,451.73993073521314,1.0,0.0,0.0,0.0,0.6669638853927522
0,14,26,11.175272282545869,0.0,0.0,450.73993073521314,1.0,0.0,0.0,0.0,0.7744991537791283
0,14,35,41.72815713614555,0.0,0.0,449.73993073521314,1.0,0.0,0.0,0.0,0.5137829112945008
0,14,56,61.873162810139156,0.0,0.0,448.73993073521314,1.0,0.0,0.0,0.0,0.6202946021594633
0,14,90,45.449521300318,0.0,0.0,447.73993073521314,1.0,0.0,0.0,0.0,0.7219391660283212
0,14,68,53.99887230922803,0.0,0.0,446.73993073521314,1.0,0.0,0.0,0.0,0.6319404567849719
0,14,0,58.00314377532973,0.0,0.0,445.73993073521314,1.0,0.0,0.0,0.0,0.9705065449595045
0,14,3,58.730196001738136,0.0,0.0,444.73993073521314,1.0,0.0,0.0,0.0,0.9735785625436466
0,14,6,64.58007747767014,0.0,0.0,443.73993073521314,1.0,0.0,0.0,0.0,0.7110270428066023
0,14,21,47.776076403537,0.0,0.0,442.73993073521314,1.0,0.0,0.0,0.0,0.7435044610896909
0,14,66,28.294271969981146,0.0,0.0,441.73993073521314,1.0,0.0,0.0,0.0,0.9269517910984861
0,14,41,52.09696072767456,0.0,0.0,440.73993073521314,1.0,0.0,0.0,0.0,0.716160964854364
0,14,61,58.787510404774146,0.0,0.0,439.73993073521314,1.0,0.0,0.0,0.0,0.6960630579526911
0,14,74,37.26653225310048,0.0,0.0,438.73993073521314,1.0,0.0,0.0,0.0,0.8260431869095188
0,14,81,25.2919634767616,0.0,0.0,437.73993073521314,1.0,0.0,0.0,0.0,0.58001245401568
0,14,63,72.24122364490908,0.0,0.0,436.73993073521314,1.0,0.0,0.0,0.0,0.5
0,14,34,35.05363697230832,0.0,0.0,435.73993073521314,1.0,0.0,0.0,0.0,0.7804793867892791
0,14,20,53.91730017980399,0.0,0.0,434.73993073521314,1.0,0.0,0.0,0.0,0.8604866347442413
0,14,29,64.12064114408724,0.0,0.0,433.73993073521314,1.0,0.0,0.0,0.0,0.6978147367651176
0,14,99,90.0,0.0,0.0,432.73993073521314,1.0,0.0,0.0,0.0,0.7322051436200978
0,14,85,90.0,0.0,0.0,431.73993073521314,1.0,0.0,0.0,0.0,0.7721063500368142
0,14,10,64.3055797977031,0.0,0.0,430.73993073521314,1.0,0.0,0.0,0.0,0.916448311671415
0,14,72,36.408810343756656,0.0,0.0,429.73993073521314,1.0,0.0,0.0,0.0,0.7898181900202604
0,14,94,80.42366688177097,0.0,0.0,428.73993073521314,1.0,0.0,0.0,0.0,0.8429316554115802
0,14,17,12.907439272565398,0.0,0.0,427.73993073521314,1.0,0.0,0.0,0.0,0.7845332415388724
0,14,18,90.0,0.0,0.0,426.73993073521314,1.0,0.0,0.0,0.0,0.7599285484367673
0,14,91,28.80120520954972,0.0,0.0,425.73993073521314,1.0,0.0,0.0,0.0,0.6742348720849799
0,14,54,28.380019132075788,0.0,0.0,424.73993073521314,1.0,0.0,0.0,0.0,0.5184736632720929
0,14,32,69.67406878366378,0.0,0.0,423.73993073521314,1.0,0.0,0.0,0.0,0.7063881944965972
0,14,83,27.545055440697155,0.0,0.0,422.73993073521314,1.0,0.0,0.0,0.0,0.8561641129164306
0,14,5,43.38259714267094,0.0,0.0,421.73993073521314,1.0,0.0,0.0,0.0,0.8051534327722871
0,14,52,24.62499256544624,0.0,0.0,420.73993073521314,1.0,0.0,0.0,0.0,0.8149344837005174
0,14,87,52.558311275701406,0.0,0.0,419.73993073521314,1.0,0.0,0.0,0.0,0.7965469467344831
0,14,30,80.55810610418037,0.0,0.0,418.73993073521314,1.0,0.0,0.0,0.0,0.5919934133090413
0,14,96,49.0266959733624,0.0,0.0,417.73993073521314,1.0,0.0,0.0,0.0,0.7587309848322151
0,14,55,47.96432065443496,0.0,0.0,416.73993073521314,1.0,0.0,0.0,0.0,0.547033611227526
0,14,65,39.157582681119116,0.0,0.0,415.73993073521314,1.0,0.0,0.0,0.0,0.645791897423448
0,14,50,49.38044718413662,0.0,0.0,414.73993073521314,1.0,0.0,0.0,0.0,0.5549559862566341
0,14,62,39.44837911548679,0.0,0.0,413.73993073521314,1.0,0.0,0.0,0.0,0.7484593220926861
0,14,67,52.883845879700246,0.0,0.0,412.73993073521314,1.0,0.0,0.0,0.0,0.8910652641319043
0,14,89,49.95757374043465,0.0,0.0,411.73993073521314,1.0,0.0,0.0,0.0,0.5382837436206367
0,14,58,10.0,0.0,0.0,410.73993073521314,1.0,0.0,0.0,0.0,0.6549767436484908
0,14,13,65.07532794401408,0.0,0.0,409.73993073521314,1.0,0.0,0.0,0.0,0.6609511686768342
0,14,60,38.27364700662456,0.0,0.0,408.73993073521314,1.0,0.0,0.0,0.0,0.6347786214661526
0,14,98,82.7520690819008,0.0,0.0,407.73993073521314,1.0,0.0,0.0,0.0,0.8092146284894841
0,14,22,20.732987173804474,0.0,0.0,406.73993073521314,1.0,0.0,0.0,0.0,0.738506258934942
0,15,55,47.96432065443496,0.0,0.0,478.1306985794313,1.0,0.0,0.0,0.0,0.547033611227526
0,15,94,80.42366688177097,0.0,0.0,477.1306985794313,1.0,0.0,0.0,0.0,0.8429316554115802
0,15,26,11.175272282545869,0.0,0.0,476.1306985794313,1.0,0.0,0.0,0.0,0.7744991537791283
0,15,53,73.33523375545334,0.0,0.0,475.1306985794313,1.0,0.0,0.0,0.0,0.7757331070269444
0,15,23,50.516261807328796,0.0,0.0,474.1306985794313,1.0,0.0,0.0,0.0,0.8333735119222194
0,15,82,22.857057144901844,0.0,0.0,473.1306985794313,1.0,0.0,0.0,0.0,0.8550813018734709
0,15,76,38.84739096117172,0.0,0.0,472.1306985794313,1.0,0.0,0.0,0.0,0.8675376622181581
0,15,64,10.347450906299223,0.0,0.0,471.1306985794313,1.0,0.0,0.0,0.0,0.8875403697452389
0,15,90,45.449521300318,0.0,0.0,470.1306985794313,1.0,0.0,0.0,0.0,0.7219391660283212
0,15,24,34.59933126362368,0.0,0.0,469.1306985794313,1.0,0.0,0.0,0.0,0.9161515179930049
0,15,14,51.58372037446012,0.0,0.0,468.1306985794313,1.0,0.0,0.0,0.0,0.9439173860722528
0,15,85,90.0,0.0,0.0,467.1306985794313,1.0,0.0,0.0,0.0,0.7721063500368142
0,15,35,41.72815713614555,0.0,0.0,466.1306985794313,1.0,0.0,0.0,0.0,0.5137829112945008
0,15,58,10.0,0.0,0.0,465.1306985794313,1.0,0.0,0.0,0.0,0.6549767436484908
0,15,73,90.0,0.0,0.0,464.1306985794313,1.0,0.0,0.0,0.0,0.8221016249743505
0,15,21,47.776076403537,0.0,0.0,463.1306985794313,1.0,0.0,0.0,0.0,0.7435044610896909
0,15,69,37.92916081628893,0.0,0.0,462.1306985794313,1.0,0.0,0.0,0.0,0.8644383838902241
0,15,78,43.90563364244018,0.0,0.0,461.1306985794313,1.0,0.0,0.0,0.0,0.7652557703023801
0,15,48,28.731983793677948,0.0,0.0,460.1306985794313,1.0,0.0,0.0,0.0,0.6257960819581057
0,15,20,53.91730017980399,0.0,0.0,459.1306985794313,1.0,0.0,0.0,0.0,0.8604866347442413
0,15,83,27.545055440697155,0.0,0.0,458.1306985794313,1.0,0.0,0.0,0.0,0.8561641129164306
0,15,15,56.78569401909069,0.0,0.0,457.1306985794313,1.0,0.0,0.0,0.0,0.710958941607081
0,15,88,90.0,0.0,0.0,456.1306985794313,1.0,0.0,0.0,0.0,0.7633605500400907
0,15,80,54.17605872712238,0.0,0.0,455.1306985794313,1.0,0.0,0.0,0.0,0.987481619710251
0,15,30,80.55810610418037,0.0,0.0,454.1306985794313,1.0,0.0,0.0,0.0,0.5919934133090413
0,15,41,52.09696072767456,0.0,0.0,453.1306985794313,1.0,0.0,0.0,0.0,0.716160964854364
0,15,27,43.928932980912634,0.0,0.0,452.1306985794313,1.0,0.0,0.0,0.0,0.9107006741858003
0,15,45,55.206433168770616,0.0,0.0,451.1306985794313,1.0,0.0,0.0,0.0,0.7532968463794333
0,15,97,41.40803174565018,0.0,0.0,450.1306985794313,1.0,0.0,0.0,0.0,0.5311015317280332
0,15,29,64.12064114408724,0.0,0.0,449.1306985794313,1.0,0.0,0.0,0.0,0.6978147367651176
0,15,13,65.07532794401408,0.0,0.0,448.1306985794313,1.0,0.0,0.0,0.0,0.6609511686768342
0,15,7,40.681253780543955,0.0,0.0,447.1306985794313,1.0,0.0,0.0,0.0,0.9613157141750839
0,15,95,38.35138308564902,0.0,0.0,446.1306985794313,1.0,0.0,0.0,0.0,0.6669638853927522
0,15,81,25.2919634767616,0.0,0.0,445.1306985794313,1.0,0.0,0.0,0.0,0.58001245401568
0,15,33,17.940388225235658,0.0,0.0,444.1306985794313,1.0,0.0,0.0,0.0,0.7101433142001342
0,15,63,72.24122364490908,0.0,0.0,443.1306985794313,1.0,0.0,0.0,0.0,0.5
0,15,6,64.58007747767014,0.0,0.0,442.1306985794313,1.0,0.0,0.0,0.0,0.7110270428066023
0,15,60,38.27364700662456,0.0,0.0,441.1306985794313,1.0,0.0,0.0,0.0,0.6347786214661526
0,15,34,35.05363697230832,0.0,0.0,440.1306985794313,1.0,0.0,0.0,0.0,0.7804793867892791
0,15,39,54.422420869381675,0.0,0.0,439.1306985794313,1.0,0.0,0.0,0.0,0.9256049465303146
0,15,65,39.157582681119116,0.0,0.0,438.1306985794313,1.0,0.0,0.0,0.0,0.645791897423448
0,15,37,63.48616124168068,0.0,0.0,437.1306985794313,1.0,0.0,0.0,0.0,0.7431920492572498
0,15,59,61.26435109223246,0.0,0.0,436.1306985794313,1.0,0.0,0.0,0.0,0.5413395591107171
0,15,67,52.883845879700246,0.0,0.0,435.1306985794313,1.0,0.0,0.0,0.0,0.8910652641319043
0,15,49,33.58288626846735,0.0,0.0,434.1306985794313,1.0,0.0,0.0,0.0,0.6196051176134582
0,15,46,74.62391530598515,0.0,0.0,433.1306985794313,1.0,0.0,0.0,0.0,0.823109481608127
0,15,66,28.294271969981146,0.0,0.0,432.1306985794313,1.0,0.0,0.0,0.0,0.9269517910984861
0,15,74,37.26653225310048,0.0,0.0,431.1306985794313,1.0,0.0,0.0,0.0,0.8260431869095188
0,15,9,44.20911994677712,0.0,0.0,430.1306985794313,1.0,0.0,0.0,0.0,0.7501385690299669
0,15,3,58.730196001738136,0.0,0.0,429.1306985794313,1.0,0.0,0.0,0.0,0.9735785625436466
0,15,47,76.11812722412944,0.0,0.0,428.1306985794313,1.0,0.0,0.0,0.0,0.6439988200862695
0,15,25,70.5378054746927,0.0,0.0,427.1306985794313,1.0,0.0,0.0,0.0,0.7785341361101974
0,15,19,43.19069892889579,0.0,0.0,426.1306985794313,1.0,0.0,0.0,0.0,0.7776254112097185
0,15,0,58.00314377532973,0.0,0.0,425.1306985794313,1.0,0.0,0.0,0.0,0.9705065449595045
0,15,4,59.99902690673618,0.0,0.0,424.1306985794313,1.0,0.0,0.0,0.0,0.7563202127310386
0,15,31,43.332627390590595,0.0,0.0,423.1306985794313,1.0,0.0,0.0,0.0,0.6981553541964015
0,15,71,26.12143838281657,0.0,0.0,422.1306985794313,1.0,0.0,0.0,0.0,0.696174607157385
0,15,11,44.27854055884575,0.0,0.0,421.1306985794313,1.0,0.0,0.0,0.0,0.9686818390452749
0,15,99,90.0,0.0,0.0,420.1306985794313,1.0,0.0,0.0,0.0,0.7322051436200978
0,15,38,43.53753289725874,0.0,0.0,419.1306985794313,1.0,0.0,0.0,0.0,0.8760882061426966
0,15,43,31.830370726194946,0.0,0.0,418.1306985794313,1.0,0.0,0.0,0.0,0.7821749901004603
0,15,77,63.23062930021349,0.0,0.0,417.1306985794313,1.0,0.0,0.0,0.0,0.7780556066817149
0,15,61,58.787510404774146,0.0,0.0,416.1306985794313,1.0,0.0,0.0,0.0,0.6960630579526911
0,15,96,49.0266959733624,0.0,0.0,415.1306985794313,1.0,0.0,0.0,0.0,0.7587309848322151
0,15,72,36.408810343756656,0.0,0.0,414.1306985794313,1.0,0.0,0.0,0.0,0.7898181900202604
0,15,57,45.98707609787021,0.0,0.0,413.1306985794313,1.0,0.0,0.0,0.0,0.7336184728933118
0,15,87,52.558311275701406,0.0,0.0,412.1306985794313,1.0,0.0,0.0,0.0,0.7965469467344831
0,15,10,64.3055797977031,0.0,0.0,411.1306985794313,1.0,0.0,0.0,0.0,0.916448311671415
0,15,70,53.55509821907947,0.0,0.0,410.1306985794313,1.0,0.0,0.0,0.0,0.8563746764539932
0,15,62,39.44837911548679,0.0,0.0,409.1306985794313,1.0,0.0,0.0,0.0,0.7484593220926861
